Essay_id,Essay_set_id,Essay
402,7,grandfath alway one patient peopl ever known. would sit watch hour hour rain stream window never get move complain. live pacif northwest rainfal someth get use to. grandfath would sit patient wait rain stop sometim even go around hous put extra cloth case rain anoth hour so. alway mental alert awar surround amazing. mom anoth person think incred patient. alway will put antic never get angry. even get realli stubborn annoy alway will tri talk reason manner. realli good deal difficult situat calm understand way. patienc definit someth tri practic everi day. hard patient feel frustrat trap realli worth end.
403,7,patienc import especi thing tough. rememb time car die side road. pull turn engin sat felt like eternity. eventu tow truck came got tow nearest ga station. never forget patienc driver well stranger help us out. patienc virtu someth alway remember.
404,7,rosi feel realli mad mom ground week. realli frustat want lash her. knew would make thing worse. tri patient. took deep breath school express tri focu homework. hard made whole thing without lose temper. time done felt lot better.
405,7,billi alway one take time. alway rush anyth like realli good bargain wait right moment. exampl would often wait kid block finish play start games. would alway let ice cream truck catch get cone. howev one day billi particularli impatient. wait hour turn basketbal court get realli mad. final call kid sick waiting. let go. kid quickli ran join billi game started. surprisingli kid also realli good waiting. abl keep billi part even manag score basket process. eventu billi got tire gave up. admit littl bit impati learn littl bit patient future. learn lesson hard way. alway hurri never last long game. would alway get ban play
406,7,girl alway patient. never complain anyth matter hard long took. whenev wait someth would sit wait calmly. never lost patienc alway understanding.
407,7,sister pregnant tire time. would help work would need rest. occasion would want go friend alway told want rest. would often get upset end learn understanding. eventu sister babi exhaust anything. cook took care babi grateful. told never would abl without help. lesson learn well sometim import take step back let other abl thing own.
408,7,younger alway troubl wait things. sometim would line long time store got front clerk would say mistak get purchase. mom would late dinner would wait hour half. would get realli impati would start cry. much patient. rememb time wait line hour see favorit celebrity. excit calm whole time. even chat fans. great experience. patient great way handl difficult situations. make feel calm control. best result great experiences.
409,7,minut exam hand shake badli even scribbl name paper. could feel student look judg me. lift head stare straight ahead tri keep calm demeanor practic morning. final professor dismiss us made way room breath sigh relief. could walk home straight line decid take scenic route. 1898. pass flow creek follow forest either side. sun set cast beauti glow trees. could stay night knew get home. final emerg forest saw hous distance. taken almost hour home safe sound. say particularli patient definit patient enough situation.
410,7,milli alway one patient wait line matter long took. turn polit hand ticket wait turn counter. end line realiz ticket rip half. could becom angri choos patient patient took ticket stub hand back cashier. milli knew patienc would reward end.
411,7,younger rememb alway impatient. would alway tri rush everyth someth came wait would get realli frustrated. think realli import patient especi thing difficult. want add difficulti want get smoothli possible. sometim thing happen control patienc key. rememb thing work end.
412,7,grandmoth one patient peopl know. lot tough time life never complains. alway will put hard work get want take thing personally. one mental strong peopl know patienc big part that.
413,7,touch la vega long flight husband exhausted. luggag alreadi collect hour kill check hotel. walk around citi take sight sounds. later night went eat restaur hit casinos. time reach bed ridden grandpar hous middl night physic emot exhausted. despit exhaust patient grandparents. explain situat ask could help us get sleep. grate willing help quickli fell asleep. morn abl spend time grandpar continu journey. patienc import especi deal peopl elderli ill. patient abl show grandpar care will help way possible.
414,7,wait line seem like hour final made counter. hand cashier money receiv purchase. even though impati leav grate wait over.
415,7,rememb one time realli impatient. line groceri store realli behind. start get patienc start get mad. thought realiz line good reason. wait turn get groceries. patient got groceries. glad patient.
416,7,day start like other. got ate breakfast head school. walk hallway someth caught eye. middl floor huge puddle. know would walk puddl get class took deep breath walk through. step liquid squish beneath feet. tri grimac made way class. halfway realiz shoe ruined. desper new pair turn around began trek back puddle. step liquid turn mud stuck shoes. time made back puddl shoe ruin walk back school barefoot. stop patient. went entir day without complain even feet sore blistered. eventu shoe fix abl finish day without issues. patient abl enjoy day despit hardship.
417,7,littl mom alway told someth abl need patient wait someon els help it. even though frustrat right tri would never learn. rememb one time tri get balloon jar use straw. seem get far enough mom get realli frustrat me. wait success help put balloon back jar. patient learn lot her.
418,7,patienc someth tri much possible. day realli hard especi someth want need seem like never happen. rememb patienc key anyth happen end. sometim thing want take littl longer like eventu happen. know sometim realli hard wait worth end.
419,7,patienc alway easi find find make difference. one day littl sister troubl open package. tri bend twist pull noth seem work. start get frustrat start cry. rememb someth mom alway told sometim hard way best way. help sister tri differ way open packag eventu got open. bit hassl end worth it.
420,7,sit class phone buzz text friend. date night feel littl insecure. told worri enjoy himself. patient peopl usual strive peac even face difficult circumstances. import qualiti happi assist friend needed.
421,7,mom patient person know. mani tough time yet never complains. alway stoic determin even thing realli tough. lot patienc someth admir her. whenev argument instanc usual tri discuss issu calmli satisfied. even though quit contenti time know mother alway tri understand me. one time famili vacat wait line nearli two hour get amus park. 6 year old sister get impati whine mom tri hardest keep tame attitude. final made front line start ride rides. sister blast feel pretti grumpy. mom notic ask doing. told angri disappoint hug told keep open mind. later realiz patient appreci it.
422,7,mari practic patienc everi day. sometim hard knew worth it. one time wait line groceri store. long line realli hungry. kept composur wait turn. long wait final got front line. excit get food. also patient. wait groceri bag groceri store. patienc realli import make thing easier future. sometim thing go way. practic patienc abl cope difficult situations.
423,7,recent walk street ran someon knew. exchang apolog went separ ways. littl annoy deal remind need patient. knew would run want prepared. act calm polit even difficult. end learn lot becam friends.
424,7,day start like other. got earli usual got readi head school. howev time arriv teacher alreadi left day. alway like realli mind. wait friend head usual spot. got realiz usual spot occupi someon else. seen day either. leav saw two kid walk away spot. even look way. frustrated. tri find new spot one. give saw girl walk path. stop everi feet tie shoe. wait get close ask best spot was. point us right direct final abl find spot. grate her. even though know patient us.
425,7,patienc qualiti incred important. difficult patient absolut necessari order succeed. sometim take thing happen peopl respond patienc key preventingration. parent two patient peopl know. never get frustrat siblings. whenev problem patient explain need done fix it. even seem like thing go difficult never give up. patient difficult ultim worth it.
426,7,morn kid neighborhood run around like crazy. get impati stand it. want start school alreadi final decid go patient. went hous grab backpack start walk school. pass lot kid saw lot run fast could. kept walking. knew start run would get tire would probabl late school. patient made school time.
427,7,upon time girl name aya patient. never complain alway tri take thing one step time. aya parent alway strict learn patient young age. one day aya parent took tea ceremony. aya excit go eagerli follow parent around teacup garden. howev got lost vip area get take part tea ceremony. parent disappoint mention friends. aya learn valuabl lesson day patient key life.
428,7,younger use lot patience. would sit long stretch test without make nois would even keep calm teacher yell us. learn patienc realli import especi deal difficult things. although difficult patient make thing lot easier long run. sometim thing take longer want mean keep trying. patienc valuabl trait definit help us arriv success outcomes.
429,7,year ago son young would often cri unhappy. would tri comfort noth worked. one day realiz need patient him. would sit let cri felt better. eventu learn trust would alway stop cri often.
430,7,last summer seventeen work summer job local garden center. first week terrifi job. store huge noisi disorganized. also new area constantli lost. boss realli patient though. would give littl tip job encourag keep trying. eventu got hang realli enjoy work there. one day boss store employe call office. without give reason told let go. complet devastated. patient done. believ it. left store head tear stream face. disappoint myself. summer job learn much. wish patient.
431,7,patienc alway easi me. fact numer instanc gripe complain trivial things. howev occas patient allow problem solv own. think key patient understand difficulti may present time never let get best us.
432,7,one day littl girl sit class pencil lead snapped. immedi got seat went get new one desk. teacher notic patient make big deal situation.
433,7,upon time boy patient. could sit hour hour class without throw fit get anyon way. even wait turn line would take time stay calm. knew longer wait better chanc get wanted. sometim peopl realli impatient. stand wait anyth definit like restrain way. lead lot frustrat conflict especi person impati usual handl emot well. peopl realli good maintain patienc even thing go way. know take step back give other space get overwhelmed. realli help qualiti difficult situations.
434,7,mom drive us school would alway get frustrat one us bump car front her. one day get readi leav bump car front us again. mom patient me. get angri help fix wheel went way. sometim take lot patienc deal peopl worth end.
435,7,year ago parent took journey never want take. go camp middl nowher 5 days. sinc first time camp also first time anyth bit anxious. everyday would set tent put food sit around wait sun go down. even sun set get readi bed would tell tomorrow new day would get earli great time. trip great learn experi grate parent took me. learn camp adventur drive around without map also learn patience. hardest part trip abl complain. environ challeng moment dark felt scare knew better tomorrow would abl conquer challenge.
436,7,littl boy name timmi alway impatient. timmi would get upset thing go way right away. one day timmi learn patient. wait toy come instead chase around room. also wait parent finish work could time them. timmi learn patienc make thing lot easier.
437,7,patienc virtu often time hard come by. someth work constantly. understand toler peopl feel even necessarili feel way. come difficult situat tri get work up. know thing work end patienc pay off.
438,7,patienc virtu mother alway taught me. hard learn youth constantli impati control emotions. one instanc stand mind fourth grade wait line lengthi period time get hand new toy. excit energi within kept build vibrat impati fury. time final got hand toy emot destroy rough it. mother disappoint still see disappoint eyes. valuabl lesson learn day sometim patient best choice.
439,7,grandfath alway deep patience. could sit wait hour right fish come one get frustrat easily. rememb one time fish hook huge fish. felt pull reel knew it. haul fish grandfath pull plug. told sometim fish bite matter hard try. like patienc day. learn lot stay calm pressur enjoy moment.
440,7,one time mom realli busi work. made time come soccer game even though realli tired. realli patient let know matter what.
441,7,littl brother three year old alway want thing way. would stack toy car taller let anyon take down. would get frustrat figur fit door mama pay attent him. took lot patienc eventu abl get necessari follow directions. taught share compromis becam far cooperative. today littl brother respons help young man. know took lot patienc part definit worth it.
442,7,begin semest lot pressur get good grade get best colleges. test next day nervou sleep. stay night studi woke next morn still lot studi do. frustrat felt like it. rememb someth mom use say me. persist pay off. kept go long finish studi best grade test. learn work hard eventu achiev goals.
443,7,patient littl sister paint famili christma present. help best could get angri paint start bubbles. even though took lot time wait paint dri worth open present saw beauti paint
444,7,one time patient younger brother alway make fun me. sit backyard play togeth decid usual stunt jump flip somersault me. realli aggrav tri show it. kept play game told need careful. alway thought funni sometim realiz seriou action could be.
445,7,grandmoth one patient peopl know. grow would alway see sit live room stone face relax rel rail variou problems. would patient answer everi question never becom angri defensive. even total annoy child never lost temper me. fact patienc one thing admir her. learn experi difficulti without rais voic becom bitter. fact sit back allow patienc work magic often lead resolut solution. despit valuabl lesson learn grandmoth sometim find difficult patient. life full ofstress alway sever thing vy attention. find difficult put problem concern hold allow thing work out. alway remind import patienc grandmoth grate example.
446,7,patienc someth struggl think one thing good one thing need work on. patienc test lot come thing want need find get frustrat quickly. one time wait line quit time store realli impatient. fidget tap foot talk phone. somehow line move right front cashier. could tell realli exasper could tell give me. t. gave chang said great day. realli surpris grate patient me. think everyon patient thing would move lot faster would lot happy.
447,7,doctor final came talk could tell frustrated. wait forev make thing easier. review record look like rare condition. test figur best cours action meantim need patience. long paus look chart hands. sorri said finally. know much longer patient. knew right. need find solut fast. fair us wast time. nod head will understand. know. sorry.
448,7,excit go first date new guy friend. talk week readi see him. patient though wait perfect moment ask out. movi pop question. said ye happy. great time learn lot patience.
449,7,mom alway patient me. especi come cooking. know much love cook never get frustrat me. let cook way recip sometim ask question along way mostli listen allow work. sometim frustrat overal alway great exampl patience.
450,7,patient wait long line groceri store. get angri frustrat kept walk waiting. took quit final got groceries. worth wait.
451,7,averi face long line groceri store determin get need dinner. long day school hungry. line move slowli determin get groceries. got closer front line realiz need gallon milk cartons. head back begin line saw anoth custom walk cart full groceries. averi decid would wait line milk go get groceri anoth time. glad patient knew would get dinner tonight.
452,7,patienc alway easi practic someth realli import life. peopl realli impati make thing realli difficult. howev prove patient realli make life better. time patienc realli need especi thing difficult. howev patienc limit difficult times. sometim patienc realli import someth good wait you. patient make thing feel lot better.
453,7,mom alway told patient. know come wait line someth els might littl frustrat realli hard keep calm. mom alway told hold tongu wait turn. said sometim thing take littl longer expect end would worth it. right. wait turn taught lot patienc handl disappoint without get upset. also help develop posit attitud regard frustrat situat help appreci thing life. know even though thing alway go way want wait patient lead lot happi end.
454,7,sit math class wait teacher come back answer questions. fidget tap pencil desk get littl bit restless. bell rang class start get t. patient wait teacher come back ask kid was. told go bathroom. wait anoth minut went bathroom myself. knew teacher would back minut glad get trouble.
455,7,last night wait line store seem like forever. impati want leave. kept cool tri patient. eventu got want abl go day.
456,7,rememb time patient. parent fight want stop hear arguing. knew need patient. want ruin chanc harmoni reacti ng instant. sat yell swear even though hard. end worth parent eventu work differences.
457,7,younger would get realli angri realli quickly. parent would tell take deep breath count 10 react realli hard do. one time mom fix someth kitchen counter get realli frustrated. huf puf mom ask pleas take deep breath. tri said realli hard. start get mad stop. mom final pull away someth would regret. thank mom teach patient.
458,7,3 week old parent forc go emerg labor. born prematur spend 8 day hospit medic induc coma. learn walk eat drink own. hard process parent patient explain everyth went along. never gave learn strong patient well. adult know patient key success.
459,7,rosi wait long time line groceri store. patient though want buy ice cream now. knew would worth wait line delici ice cream cone. right. got front line got ice cream cone enjoy everi bite.
460,7,one time mom told particularli patient me. exampl mom would take time explain thing could understand. alway made sure talk slowli clearli could follow without ask repeat herself. think mom realli good model patience. whenev hard time understand someth tri model patienc mom s. alway understand never heard get mad abl understand something.
461,7,life mani time patienc tested. one difficult time college. struggl studi felt like everyth fall apart. parent alway support told everyth would work end could tell get tire complaining. one night decid take break go walk. wander around campu hour found feel lot better. abl forgiv mistak abl continu studi renew determination. understand peopl may find stori unbeliev truth. import rememb patienc virtu worth cultivating.
462,7,patienc import virtue. especi come wait line someth want. mom patient sit line hour time get impatient. even long line store never get angri frustrated. understand matter time get look for. peopl know also patient. get angri upset thing go way. know alway possibl someth happen get desir outcome. think patienc realli import qualiti have. teach us control emot understand people. glad know peopl patient watch display charact trait differ situations.
463,7,littl mom use tell patienc virtue. right. patienc essenti want succeed anything. will wait turn persever difficult time get discouraged. earlier year finish first year college. challeng experi persevered. work hard took requir class one plenti student also struggling. fortun mom alway support me. patient even understand someth also support achiev goals. show import patienc never give dreams.
464,7,littl brother five constantli climb place suppos be. would kitchen cook dinner would sneak cabinet get pepsi. hop onto counter get jar nutella. needless say alway tell careful. even though riski patient ana alway will help out. would patient explain need stay cabinet need ask first get nutella. eventu learned. patienc valuabl trait especi difficult situations. take lot persever deal difficult peopl problem result truli rewarding.
465,7,sit biolog lab struggl difficult material. studi hour question clicking. suddenli saw bell ring signal end class. shoulder slump relief could final take break. made way door heard someon call name. turn see friend nadia sprint toward me. hey want mention something. think great care one test tomorrow. nadia word warm heart. knew tri help still appreci offer. fine nadia. know handl it. lean give hug grate support. know handl anyth patient.
466,7,younger alway patienc deal thing necessarili interest me. everi would get realli angri thing go way even someth simpl wait line long. learn patient years. learn thing go take littl longer other ultim get done. realiz sometim may difficult tri rememb patienc virtue. difficult remain patient ultim worth it.
467,7,one day uncl wait patient turn use photocopier. sit chair arm fold tightli across chest. patient wait turn never complained. peopl offic impati uncl one patient peopl know.
468,7,patient woman listen friend woe hour end. interrupt get angri even patienc wear thin. final friend ran stori tell fell silent. woman let breath unconsci hold said sorry. know feel. hard cope someth wrong. friend nod look ashamed. said. patienc mean bear burden while. sometim feel like much worth end.
469,7,upon time famili live small town. everyth life seem take forever. parent alway tire children alway arguing. despit struggl manag patient. never complain alway tri understanding. end patienc paid off. abl eventu make chang want live still live happili ever after.
470,7,often find patienc test difficult situations. howev learn patient overcom struggl ultim worth it. month ago boyfriend experienc difficulti relationship. go tough time could tell frustrated. despit challeng tri understand supportive. give us eventu work issues. know patienc key part reconciliation.
471,7,grandfath one patient peopl know. whenev problem get angri frustrated. simpli take deep breath relax muscl wait thing work out. even though alway get want know alway tri best.
472,7,younger alway impati one. would pull hair scream siblings. guess handl wait things. time learn patient. alway easi definit worth it. one time wait mom finish work office. realli excit see take realli long finish. start get realli impati start get bit angry. thought mom work hard everyday put food tabl us knew could. stop yell start enjoy wait.
473,7,one day wait line groceri store got behind woman appar anyth better do. constantli line behind breath heavili grumbl much go complain wait. fifteen minut start get littl bit irritated. glanc notic gone cashier start checkout. surpris patient. think peopl like line groceri store would lot shorter.
474,7,one day patient wait line groceri store. hold bag groceri littl girl line behind scream throw fit. tri hardest stay calm nois drive crazy. felt like hour final got front line abl get groceries. happi patient.
475,7,sit math class wait turn answer question saw girl next hand paper in. knew could answer question look paper wait turn so. want make feel bad.
476,7,patienc someth definit known for. someth bother whether small thing big thing never hesit voic opinion. alway hurri quit determin times. make thing realli difficult deal peopl situat alway seem take longer think will. sometim rememb thing happen time. expect thing happen right away even all. life set stone hollywood movi everyth alway come togeth perfectly. fact quit often thing go plan deal consequences. life works. patient understand sometim take littl bit effort part. ultim worth it.
477,7,first grade sit back classroom wait turn turn paper. could see kid turn start get littl impatient. final turn came. walk front room hand paper turn around leave. walk saw one kid break pencil. sit front room hand outstretch get pencil. felt realli angri saw rememb feel realli impatient. say anyth kid. walk room.
478,7,karen patient wait turn line groceri store even person front take forever. knew start get impati would make thing wors herself. calmli wait turn got groceri turn. karen great exampl patient lead great things.
479,7,easi younger sister get mad. would stomp foot huff puff like littl dragon. act around parents. sister alway patient. would sit listen without tri take conversation. respect fact parent time small talk. frustrat time eventu learn patienc key. could patient sister would eventu calm down. sometim took eventu would understand. patienc
480,7,one day bob bill carri wait line store. wait quit awhil carri get realli impati start yell cashier. bill bob tri calm keep get frustrated. eventu cashier announc ham chees croissant carri goe ballistic. scream cashier tell never come back storm huff. bill bob stand amaz grate carrie. may quick anger often patient situations.
481,7,littl girl patient. hour end would sit room paint. anyon came would get frustrat long take smile continu paint. eventu paint becam famou peopl would come see work. patienc well worth it.
482,7,kid alway impatient. realli hard sit class wait line even sit quietli long period time. got older learn patienc key. time life patienc realli paid off. instanc colleg take lot math classes. first realli frustrat class realli hard terribl math. eventu learn patient realli start excel classes. anoth time work seafood market. first job realli tough. wade dirti water pick fish. eventu learn patient abl excel job. essenc patient realli import life. learn patient abl lot thing hard ultim worth it.
483,7,patienc virtu import life. difficult patient import rememb patienc key get want. mani time wait someth someon frustrating. key get angri frustrated. patienc wait situat come final resolution. sometim wait long worth end. often time import patient others. may alway understand say things. understand tolerant. hard ultim good thing. patient other often return favor. cycl goodwil lead lot posit relationships. sometim patient ourselves. life chaotic difficult stay track. care get caught mundan everyday life. rememb life routin tasks. take time
484,7,young much patience. would get angri quickli control temper. never fun got mad definit toler anyon meet standards. thank grown lot person sinc then. know time alway difficult need remain patient. need rememb peopl alway best need rush things. look back realiz patienc key ongo success. never patient would given dream long ago. would live life never want anywher near fulfil one now. lesson learn everyon patienc key rememb hard time manag anger reach someon trust help. never late learn better person.
485,7,alway feel better patient. know difficult sometim tri put thing perspective. know thing may happen overnight trust eventu will. may easi worth end.
486,7,patienc virtu requir mani aspect life. sometim difficult maintain patienc get angri thing go way want to. howev patienc key ingredi success someth often reward posit outcomes. opinion patienc import virtu allow us control emot abl think rationally. time impati struggl patient. difficult usual emot like waiting. fact wait one worst thing could happen made anxiou stressed. howev eventu learn patienc import sometim key achiev goals. patienc someth easi learn extrem rewarding.
487,7,last night 6 year old realli hard time tri fall asleep. kept climb bed brother get realli frustrated. tri talk read stori even sung lullabi noth working. final decid give go bed. 6 year old frustrat also patient. understand hard time yell get mad her. let cri littl bit tri encourag again. easi eventu fell asleep. long night patient.
488,7,patienc someth think realli important. know sometim realli hard patient especi thing go way right away. sometim import rememb thing eventu work worth take thing slow wait right time something. think patienc someth realli import life everyth do.
489,7,four year old daughter want practic piano knew would long ongo process. tri everi techniqu get enjoy practic session eventu did. patient consist daughter learn practic get better piano. grate abl patient help get today.
490,7,earli twenti gyula never ridden bu train. knew navig bike citi streets. ride bu total new experi him. first time need get earli morn wait line long time final got bus. patient get impati even though seem like bu take forev get stop. week later gyula decid tri ride train first time. seem like hour realiti minutes. patient get impati matter long took. amaz smoothli train ride went quickli arriv destination.
491,7,patienc virtu often underrated. difficult patient thing go wrong import rememb understanding. grandmoth truli patient woman. even though lot frustrat world never show us. would sit494 hour end wage intern battl wait turn line child come home school. constantli remind us would time everything. never complain even line groceri store long traffic bad. struggl patient rememb grandma perfect example. may hard first becom understand toler eventu abl handl difficult situat grace.
492,7,drive home work got flat tire. frustrat even speak. get husband chang tire me. frustrat patient wait me. good husband.
493,7,patienc someth practic lot life. younger hard time sit still extend period time. alway want move something. think end fast pace person. would alway get bore easili restless. recent patient car. shop realli eager get back. kept check websit messag board see said done. wait said readi got said still need work. disappoint understood. went back home wait coupl days. car final readi happi believ think patient paid end. peopl realli good patient. sit long lectur without get antsi agitated. stay calm tough disagreements. sometim difficult patient worth end.
494,7,mother alway patient person. younger would alway get frustrat would wait long finish homework. older understand love. would alway tell would take time learn grow need patient. even though difficult tri rememb taught grate patience.
495,7,littl brother three want learn ride bike. mom super patient teach step step balanc pedal. hour end patient work eventu abl ride without us. mom incred proud him. learn experi us patient brother.
496,7,know hard patient sometim realli important. patienc never get want. alway tri patient sometim thing take long time happen. alway hard wait worth end.
497,7,patienc definit valuabl think would possibl healthi life without it. sometim thing frustrat feel like move forward everyth right. instead lose patienc rememb patient. sometim thing take longer expect feel like run clock. patienc definit valuabl thing. help us adapt difficult situat great virtu life. frequent patienc allow us prevail difficult situations. find feel impati time rememb import patience. need lose focu get frustrated. rememb patienc key pay end.
498,7,difficulti understand math problem tri patient figur out. minut final got it. proud abl remain patient.
499,7,rememb time grandma took forev make quesadillas. would get frustrat would alway tell patient. would tri follow advic hard sometimes. say alway manag stay calm certainli learn patient.
500,7,patienc import virtu have. someth make differ world come achiev goals. sometim difficult patient worth end. one time wait line groceri store. behind group peopl take forev get items. get frustrat manag calm wait turn. eventu got item way. got home put groceri away start cook dinner. prepar dish go make realiz forgotten buy ingredient. quickli went store came back home. unfortun time got back dish cook burned. let get angry. calmli put dish trash start prepar anoth one. realli difficult patient worth end. patient mean get angri easily. mean wait turn get frustrated. mean give easily.
501,7,patienc someth definit known for. thing get realli tough often find yell give up. alway best solution. learn hard way one time wait line store. seem like forev get angry. peopl front take time flip phone. start yelling. made situat worse. end get kick store realli mad myself. patient tri understand peopl take time. turn realli busy. lesson stuck me. nowaday tri patient. know thing go take time matter much might want happen faster. rememb one time friend play video game take forev beat level. impati start scream him. end kept cool. patient knew everyth
502,7,grandmoth one patient peopl know. lot life never complains. alway understand toler never given anything. even thing tough never lose hope. inspir know could learn lot her.
503,7,patienc import life even alway feel way. difficult time patienc mandatori whether long line crowd peopl understand. sometim patienc feel like bad qualiti like pushov weak. realli patienc trait help lot situations. one time stuck long line groceri store. probabl worst experi ever impati deal line. time made front irrit even tri bargain groceries. paid went home. time patienc import me. also time wait best friend come over. late split pizza kept late. get frustrat angri forc patient. start call everi five minut anyth let know much waiting. final show ate pizza
504,7,grandma use say life make sometim take figur out. took learn patienc key ingredi success. throughout life learn patient come academ athlet careers. high school top student class struggl math science. decid pursu career track field. begin successful. made varsiti cross countri team even place second region competition. howev math scienc successful. determin continu succeed switch rigor math scienc prep course. still succes persistent. slowli sure got better. still best class get closer. even becam captain cross countri team. howev career track field over. compet state championship. confid could win wrong. finish last
505,7,yesterday littl sister realli sick. cough hard eye red runny. believ herself. littl sister love matter what. patient wait side tri get breath back normal. tough stay final woke smile me. patient person stand love one help toughest times.
506,7,patienc import lot thing life. mean handl difficult situat calmli without get anxiou upset. also import thing take long time like wait line play wait game. hard patient sometim definit worth long run.
507,7,patienc valuabl ability. take time build sometim difficult keep go thing get tough. find patienc work difficult time abl achiev great things. one time wait line turn buy lunch. realli hungri anyth eat morning. patient. wait turn turn bought lunch without complaining. anoth time mom drive us summer camp. long drive lot unexpect detours. mom patient. drove care avoid accidents. arriv camp safe abl great time. patienc valuabl abil import abl use difficult situations. learn patienc valuabl skill proud abl practic it.
508,7,first realli angry. cut traffic turn intersect saw mother push stroller babi it. close intersect babi wave arm around screaming. mad way want yell her. angri patient. sat wait light turn green. saw mother turn corner get front me. honk horn could tell angry. also patient. wait light chang drove away. nice see. show sometim thing happen control. alway control reaction. glad patient even though woman front angry.
509,7,sever peopl wait line buy ticket movie. maria tom shannon turn maria give up. would wait turn tom turn shannon would step front tell maria turn. maria would respond tom pleas wait long. eventu shannon enough snap maria. okay give give shannon said. maria face show surpris quickli agre hand tickets. shannon felt bad knew impatient.
510,7,littl parent alway said someth suppos realli realli patient. would tell sit get told time would listen. knew would get realli angri alway tri patient. alway harder tri someth realli realli want do. exampl play friend want go side playground would realli patient wait parent say okay. home could usual get want pretti easily. patient alway easy. sometim feel like stand wait especi wait someth realli want. time learn worth patient. worth let thing happen way worth happi memori stick long time.
511,7,patienc import virtu one difficult master. sometim peopl get impati quickli lead get angri frustrated. howev patient person experi difficulti without complaining. know thing eventu work refrain get ahead themselves. one time patient person wait airport flight. wait quit start get littl bit impatient. howev knew would worth end got destination. wait flight final announc start make way gate. unfortun lot traffic took lot longer expect get gate. end patient person miss flight. howev angri frustrat knew would work end.
512,7,know need patient want project turn perfect. start work know worth wait. know patient want perfect know get there.
513,7,rememb younger alway felt like alway wait something. would wait room doctor offic wait turn wait mom finish work could go out. would wait friend family. sometim would take realli long time anyth happen. learn patient. would sit listen music read book anyth keep busy. sometim thing would happen realli fast would realli anxious. learn patient work end. confid person know handl difficult situations. even though thing alway happen way want know alway withstand challenge.
514,7,grandfath alway patient. lot perspect alway handl difficult situat aplomb. even sick never complained. fact often took time explain thing grandmoth way would understand. even child could see patienc had. qualiti want cultiv myself. knew patient alway easi worth it. rememb go store grandmother. run late line long. grandfath took deep breath walk forward. amaz patience. get angri frustrat kept move forward. even though line long grandmoth abl get needed. patienc valuabl trait grandfath perfect exampl it. tri practic thing tough know make big difference.
515,7,learn patient valuabl skill use mani differ situations. one time patient parent put timeout homework. anoth time patient wait line store. final friend lauren alway patient littl brother.
516,7,sherrington babysit day someth alway seem get way fun. pour ovaltin kinder egg enough also deal fussi littl toddler throw fit whenev get way. thought day get wors older sister call ask come watch kids. sherrington hesit want add anoth hour alreadi long day. soon enough realiz resist chanc spend qualiti time family. pick phone gave sister quick excuse. end worth patient spend afternoon love ones.
517,7,patienc virtu virtu patienc someth hard peopl learn. difficult handl difficult situat remain calm thing go way. patienc valuabl virtu someth essenti success area life. time patienc definit required. exampl wait line groceri store may wait long time. wait turn game tenni may wait long time actual play. case patienc definit important. sometim patienc necessary. exampl sometim walk away situat go work out. sometim persist wait right time breakthrough barrier. sometim give move on. situat requir patience. patienc also help area life. exampl help tri achiev goal. tri learn new skill patienc important. tri make
518,7,upon time princess visit crowd city. want take much could also impatient. would walk peopl tri take pictur even particularli interested. quickli becam clear go abl see much want constantli run around. one day walk citi happen come across boy patient. sit ground leg stretch front draw pencil newspaper. astound restraint easili seem captur cityscape. soon learn boy name tim artist. impress work bought copi book. learn alway prepar take time captur beauti citi even took littl longer. inspir patienc start see thing new light. tim great exampl patience. abl find beauti even challeng situations.
519,7,younger sister get marri realli excit her. long time come want find love life start family. though close knew would go lot big day thing even imagine. day wed call frantic tell dress ruined. essenti pick night wed start rain. needless say dream wed quickli turn nightmare. heart went understood patient. husband end amaz ceremoni spite disast dress. moment never forget grate sister abl patient day.
520,8,colleg work ga station. first time ever saw kid run across street store shock. believ seeing. call kid heard laughter. come kid best thing ever happen me. without laughter would one heck scari experience.
521,8,athem park friends. crowd day line ride unusu long. friend get tire frustrated. suddenli saw someon know. line roller coaster line long look like go take forev get ride. start laugh hysterically. relief happi felt long time. feel humor laughter product way spend time.
522,8,upon time two young lover share quiet moment togeth candlelit bedroom. realiz cri start laugh uncontrollably. moment realiz even thing tough laughter best way bridg gap. love final strong enough weather storm.
523,8,upon time woman name pam desper tri find job. went everi possibl avenu final found posit local pet store. pam ecstat could wait get started. arriv first day work co worker welcom warm smile said nice final real live human let laughs. pam amaz easi get along new co worker. would joke around laugh time. pam realiz miss import part life. slowli realiz laughter one import thing life began treasur ever.
524,8,one time grandmoth visit hospital. quit ill doctor warn might make night. nevertheless grandma bubbl energi good humor. everi time new patient nurs came room greet friendli good morn sweeti smile. even though pain probabl much still found energi make everyon feel welcome. laughter show us noth overcom even thing seem pretti bad.
525,8,second grade paper due night total stressed. told mom go photocopi time origin paper it. said go start laugh paper it. start laugh made bunch copies.
526,8,one day grandmoth visit stop laughing. grandfath confus know do. eventu join laughter swiftli spread room. final grandmoth could breath thank grandfath bring much need laughter life.
527,8,upon time two friend joke around funni antic were. laugh person got lost laughter see person foot got caught piec thread floor. result person fell hurt ankle.
528,8,walk home pick dog. pet rat backpack walk start hear weird high pitch noise. identifi stop look around. saw bird nest tree bird make weird noise. thought hilari start laugh. nois bird make actual pretti cute start laugh even more. walk home rat laugh whole way.
